ID,Name,Address,Rating,Rubric,Context
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.9,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.4,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",4.8,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001026999232,"Из другого теста, кулинарная лавка","Советская, 18",4.2,"Кафе-кондитерские, Кулинарии, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.8,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001023891330,"La maison, кухня","Советская, 25",4.2,"Кафе-кондитерские, Доставка еды, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001052339122,"Тает, кафе-кондитерская","Красный проспект, 31",4.4,"Кафе-кондитерские, Кофейни, Доставка еды, Кафе","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001017347620,"Кофебулка, кофейня-кондитерская","улица Гоголя, 33/1",3.5,"Кафе-кондитерские, Кондитерские изделия, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 250\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Пироги', 'tag': 'food_service_assortment_assortment_pies', 'type': 'attribute'}, {'name': 'Блины', 'tag': 'food_service_assortment_assortment_pancakes', 'type': 'attribute'}, {'name': 'Пирожки', 'tag': 'food_service_assortment_assortment_patties', 'type': 'attribute'}, {'name': 'Бельгийские вафли', 'tag': 'food_service_assortment_assortment_belgvafl', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001023891330,"La maison, кухня","Советская, 25",4.6,"Кафе-кондитерские, Доставка еды, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001052339122,"Тает, кафе-кондитерская","Красный проспект, 31",4.7,"Кафе-кондитерские, Кофейни, Доставка еды, Кафе","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",2.9,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.4,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.3,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001026999232,"Из другого теста, кулинарная лавка","Советская, 18",3.5,"Кафе-кондитерские, Кулинарии, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.8,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001023891330,"La maison, кухня","Советская, 25",4.9,"Кафе-кондитерские, Доставка еды, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001052339122,"Тает, кафе-кондитерская","Красный проспект, 31",3.8,"Кафе-кондитерские, Кофейни, Доставка еды, Кафе","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001017347620,"Кофебулка, кофейня-кондитерская","улица Гоголя, 33/1",3.3,"Кафе-кондитерские, Кондитерские изделия, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 250\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Пироги', 'tag': 'food_service_assortment_assortment_pies', 'type': 'attribute'}, {'name': 'Блины', 'tag': 'food_service_assortment_assortment_pancakes', 'type': 'attribute'}, {'name': 'Пирожки', 'tag': 'food_service_assortment_assortment_patties', 'type': 'attribute'}, {'name': 'Бельгийские вафли', 'tag': 'food_service_assortment_assortment_belgvafl', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001023891330,"La maison, кухня","Советская, 25",3.9,"Кафе-кондитерские, Доставка еды, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001059067661,"Kulikov, кофейня-кондитерская","улица Кирова, 48",4.6,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Продажа кофе, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 400\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Блины', 'tag': 'food_service_assortment_assortment_pancakes', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001059067661,"Kulikov, кофейня-кондитерская","улица Кирова, 48",4.0,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Продажа кофе, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 400\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Блины', 'tag': 'food_service_assortment_assortment_pancakes', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",4.4,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.3,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001035276726,"Biscuit House, кондитерская","Декабристов, 41",3.1,"Кафе-кондитерские, Доставка еды, Продажа кофе","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 850\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001017347620,"Кофебулка, кофейня-кондитерская","улица Гоголя, 33/1",3.6,"Кафе-кондитерские, Кондитерские изделия, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 250\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Пироги', 'tag': 'food_service_assortment_assortment_pies', 'type': 'attribute'}, {'name': 'Блины', 'tag': 'food_service_assortment_assortment_pancakes', 'type': 'attribute'}, {'name': 'Пирожки', 'tag': 'food_service_assortment_assortment_patties', 'type': 'attribute'}, {'name': 'Бельгийские вафли', 'tag': 'food_service_assortment_assortment_belgvafl', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001023891330,"La maison, кухня","Советская, 25",3.3,"Кафе-кондитерские, Доставка еды, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001052339122,"Тает, кафе-кондитерская","Красный проспект, 31",4.6,"Кафе-кондитерские, Кофейни, Доставка еды, Кафе","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001045867482,"Garden room coffee, кофейня","Вокзальная магистраль, 16",3.7,"Кафе-кондитерские, Кофейни, Доставка еды, Диетические / соевые продукты","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Бельгийские вафли', 'tag': 'food_service_assortment_assortment_belgvafl', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001026999232,"Из другого теста, кулинарная лавка","Советская, 18",4.0,"Кафе-кондитерские, Кулинарии, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001059067661,"Kulikov, кофейня-кондитерская","улица Кирова, 48",3.4,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Продажа кофе, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 400\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Блины', 'tag': 'food_service_assortment_assortment_pancakes', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001059067661,"Kulikov, кофейня-кондитерская","улица Кирова, 48",3.6,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Продажа кофе, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 400\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Блины', 'tag': 'food_service_assortment_assortment_pancakes', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Смузи', 'tag': 'cocktail_bars_types_smoo_thie', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",4.6,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",4.4,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001026999232,"Из другого теста, кулинарная лавка","Советская, 18",3.3,"Кафе-кондитерские, Кулинарии, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001024373436,"Kook, кафе-кондитерская","Державина, 1",3.9,"Кафе-кондитерские, Кондитерские изделия, Доставка еды, Кофейни","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 700\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Чай с собой', 'tag': 'cocktail_bars_types_tea_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001023891330,"La maison, кухня","Советская, 25",3.5,"Кафе-кондитерские, Доставка еды, Кондитерские изделия","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001052339122,"Тает, кафе-кондитерская","Красный проспект, 31",3.0,"Кафе-кондитерские, Кофейни, Доставка еды, Кафе","{'stop_factors': [{'name': 'Кафе-кондитерские', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Завтрак', 'tag': 'food_service_details_food_breakfast', 'type': 'attribute'}, {'name': 'Можно с ноутбуком', 'tag': 'food_service_cafe_working', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
